id,restaurant_id,name,description,price,image_url,badges,category,origin,is_active,is_featured,sort_order,created_at,updated_at
340,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Papa Rellena Pastor,"Papa cocida con crema preparada, con carne de pastor, coronada con costra de queso, acompañada de tostadas fritas y cebolla guisada.",180.00,,"[""Menú Nocturno""]",menu_noche,,true,false,160,2026-02-09 22:58:39.285085+00,2026-02-09 23:01:07.923883+00
346,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Taco de Arrachera,"Tortilla de maíz con arrachera al carbón, acompañado de guacamole, chile güero y cebollita. (150 g.)",170.00,,"[""Menú Nocturno""]",menu_noche,,true,false,166,2026-02-09 22:58:39.285085+00,2026-02-09 23:01:30.192036+00
345,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Taco de Rib Eye,"Tortilla de maíz con rib eye al carbón, acompañado de guacamole, chile güero y cebollita. (150 g.)",170.00,,"[""Menú Nocturno""]",menu_noche,,true,false,165,2026-02-09 22:58:39.285085+00,2026-02-09 23:01:30.405495+00
307,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,400 Conejos Joven 750 ml.,Mezcal 400 Conejos Joven.,140.00,,"[""Mezcal""]",bebidas,,true,false,127,2026-02-09 22:52:29.593508+00,2026-02-09 22:52:29.593508+00
172,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Alma Oscura,Mezcal Unión. 350 ml.,140.00,,"[""Mezcal""]",cocteleria,,true,false,9,2026-02-09 19:27:48.850023+00,2026-02-09 19:27:48.850023+00
173,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Berry Mezcalita,Mezcal Unión. 350 ml.,140.00,,"[""Mezcal""]",cocteleria,,true,false,10,2026-02-09 19:27:48.850023+00,2026-02-09 19:27:48.850023+00
171,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Mezcal Ancho,Mezcal Unión. 350 ml.,140.00,,"[""Mezcal""]",cocteleria,,true,false,8,2026-02-09 19:27:48.850023+00,2026-02-09 19:27:48.850023+00
306,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Unión Joven 700 ml.,Mezcal Unión Joven.,120.00,,"[""Mezcal""]",bebidas,,true,false,126,2026-02-09 22:52:29.593508+00,2026-02-09 22:52:29.593508+00
77,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Atún Zarandeado,"Atún bañado en salsa de chiles y limón, acompañado de piña, puré y ensalada. (200 g.).",245.00,,"[""Nuestros Zarandeados""]",zarandeados,,true,false,4,2026-02-09 19:10:30.536428+00,2026-02-09 19:10:30.536428+00
74,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Camarones Zarandeados,Camarones bañados en salsa de chiles y limón. (500 g.).,350.00,,"[""Nuestros Zarandeados""]",zarandeados,,true,false,1,2026-02-09 19:10:30.536428+00,2026-02-09 19:10:30.536428+00
76,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Huachinango Zarandeado,Huachinango o pargo bañado en salsa de chiles y limón. (Precio variable por kg).,0.00,,"[""Nuestros Zarandeados""]",zarandeados,,true,false,3,2026-02-09 19:10:30.536428+00,2026-02-09 19:10:30.536428+00
73,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Pulpo Zarandeado,"Pulpo a la parrilla bañado en salsa de chile y limón, acompañado de piña, cebolla y aguacate. (500 g. en crudo).",470.00,,"[""Nuestros Zarandeados""]",zarandeados,,true,true,0,2026-02-09 19:10:30.536428+00,2026-02-09 19:10:30.536428+00
75,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Salmón Zarandeado,"Salmón bañado en salsa de chiles y limón, acompañado de piña, puré y ensalada. (300 g.).",385.00,,"[""Nuestros Zarandeados""]",zarandeados,,true,false,2,2026-02-09 19:10:30.536428+00,2026-02-09 19:10:30.536428+00
23,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Botana Don K,"Camarón y pulpo servidos en la mesa con un toque de limón, paprika, aceite de olivo, sal de grano y pimienta. 300 g. de camarón y 500 g. de pulpo en crudo.",1150.00,product-1770658356954-4p4l8qc-botanadonk.jpg,"[""Para Compartir""]",Para Compartir,,true,true,0,2026-02-09 16:52:00+00,2026-02-09 18:38:00.191989+00
24,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Chicharrón de Rib Eye,"Trozos de rib eye fritos marinados con una salsa especial, acompañado de guacamole, chiles toreados, salsa martajada y tortilla. (500 g.)",400.00,product-1770658529125-8ylyq07-chicharron_de_ribeye_aguacate.jpg,"[""Para Compartir""]",Para Compartir,,true,false,0,2026-02-09 16:53:00+00,2026-02-09 18:38:08.373205+00
26,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Empanadas Gobernador (3),"Fritas y rellenas de camarón, queso crema y pimientos, acompañadas con guacamole y cebolla morada curtida.",200.00,product-1770659626068-fu560rh-empanadasgobernador.jpg,"[""Para Compartir""]",Para Compartir,,true,false,0,2026-02-09 16:55:00+00,2026-02-09 18:38:21.710934+00
28,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,K’Marorneros (6),"Chiles jalapeños escalfados rellenos de camarón y queso, empanizados y acompañados de un aderezo tártara.",200.00,product-1770660323790-x2twaff-kmaroneros.png,"[""Para Compartir""]",Para Compartir,,true,false,0,2026-02-09 18:02:14.533948+00,2026-02-09 18:38:35.116551+00
22,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Para Compartir - Pulpo Kukaracha,"Pulpo frito acompañado de papas cambray, con la tradicional salsa kukaracha. (500 g. en crudo)",470.00,product-1770658331882-5jutrgp-pulpokukaracha.jpg,"[""Para Compartir""]",Para Compartir,,true,false,0,2026-02-09 16:48:00+00,2026-02-09 18:37:53.698287+00
27,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tacos de Lechón (3),"Lechón cocinado a baja temperatura confitado y rostizado en tortilla de maíz, cebolla morada, rábano y cilantro con guacamole para acompañar. (120 g.)",180.00,product-1770660287293-ibajzqa-tacoslechon.jpeg,"[""Para Compartir""]",Para Compartir,,true,false,0,2026-02-09 18:01:35.793895+00,2026-02-09 18:38:28.4808+00
25,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tiradito de Atún,Láminas de atún curtido con limón bañado con salsas negras. (200 g.),235.00,product-1770658578421-4pc15iy-tiraditoatun.webp,"[""Para Compartir""]",Para Compartir,,true,false,0,2026-02-09 16:54:00+00,2026-02-09 18:38:15.305073+00
21,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Torre de Mariscos,"Camarón, pulpo y atún (100 g. de cada uno) acompañado de jitomate, pepino, cebolla morada y aguacate, coronado con camarones a la kukaracha y bañado con salsa macha.",630.00,product-1770658299072-9o4og1o-torremariscos.jpg,"[""Para Compartir""]",Para Compartir,,true,true,0,2026-02-09 16:47:00+00,2026-02-09 18:37:47.459651+00
42,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Filete a la Diabla,"Pescado blanco a la plancha, bañado en salsa diabla de la casa. (200 g.)",190.00,product-filete-diabla.webp,"[""Pescados""]",{pescados},,true,false,6,2026-02-09 18:41:10.072997+00,2026-02-09 18:42:33.752933+00
43,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Filete al Gusto,"Mantequilla, mojo de ajo, ajillo y plancha. (200 g.)",190.00,product-filete-gusto.webp,"[""Pescados""]",{pescados},,true,false,7,2026-02-09 18:41:10.072997+00,2026-02-09 18:42:37.387381+00
41,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Filete Empanizado,Pescado blanco empanizado. (200 g.),190.00,product-filete-empanizado.webp,"[""Pescados""]",{pescados},,true,false,5,2026-02-09 18:41:10.072997+00,2026-02-09 18:42:29.081093+00
44,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Huachinango,Pescado frito. (El peso será por kg.),0.00,product-huachinango.webp,"[""Pescados""]",{pescados},,true,false,8,2026-02-09 18:41:10.072997+00,2026-02-09 18:42:41.113927+00
40,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Madrazo,"Pescado blanco a la plancha, coronado con guisado de espinacas, jamón, tocino, queso y chile chipotle. (200 g.)",205.00,product-madrazo.webp,"[""Pescados""]",{pescados},,true,false,4,2026-02-09 18:41:10.072997+00,2026-02-09 18:42:24.861827+00
29,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Salmón al Grill,Salmón a las brasas. (300 g.),365.00,product-salmon-grill.webp,"[""Pescados""]",{pescados},,true,false,0,2026-02-09 18:19:11.51088+00,2026-02-09 18:42:16.123197+00
161,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Cheesecake Lotus,"Pay de queso con auténtica galleta Lotus Biscoff, bañado con mezcla de leches y acompañado de frutos rojos.",140.00,,"[""Postres""]",postres,,true,false,4,2026-02-09 19:26:22.946851+00,2026-02-09 19:26:22.946851+00
159,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Cheesecake Vasco,Cremoso pay de natilla sobre cama de galleta horneada y bañado con mermelada de frutos rojos. (200 g.),190.00,,"[""Postres""]",postres,,true,false,2,2026-02-09 19:26:22.946851+00,2026-02-09 19:26:22.946851+00
162,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Marisa Pastel 3 Leches,"Pan de vainilla con trozos de durazno, bañado con mezcla de 3 leches, frutos rojos y nuez.",140.00,,"[""Postres""]",postres,,true,false,5,2026-02-09 19:26:22.946851+00,2026-02-09 19:32:12.122522+00
163,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Marisa Red Velvet,"Pan red velvet con sabor a chocolate oscuro y betún de queso crema, coronado con fresa natural.",140.00,,"[""Postres""]",postres,,true,false,6,2026-02-09 19:26:22.946851+00,2026-02-09 19:32:32.39004+00
160,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Pan de Elote,"Recién horneado, sobre una cama de mermelada, frutos rojos, helado de vainilla, bañado con dulce de cajeta y nuez. (200 g.)",140.00,,"[""Postres""]",postres,,true,false,3,2026-02-09 19:26:22.946851+00,2026-02-09 19:26:22.946851+00
158,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Volcán,"Dulce de leche o chocolate. Con una textura única, firme por fuera y suave por dentro, acompañado de helado.",140.00,,"[""Postres""]",postres,,true,true,1,2026-02-09 19:26:22.946851+00,2026-02-09 19:26:22.946851+00
311,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Bacardi Carta Blanca 980 ml.,Ron Bacardi Carta Blanca.,100.00,,"[""Ron""]",bebidas,,true,false,131,2026-02-09 22:52:37.576656+00,2026-02-09 22:52:37.576656+00
309,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Bacardi Solera 750 ml.,Ron Bacardi Solera.,110.00,,"[""Ron""]",bebidas,,true,false,129,2026-02-09 22:52:37.576656+00,2026-02-09 22:52:37.576656+00
310,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Havana Club 7 Años 700 ml.,Ron Havana Club 7 años.,110.00,,"[""Ron""]",bebidas,,true,false,130,2026-02-09 22:52:37.576656+00,2026-02-09 22:52:37.576656+00
312,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Malibu 750 ml.,Ron Malibu.,100.00,,"[""Ron""]",bebidas,,true,false,132,2026-02-09 22:52:37.576656+00,2026-02-09 22:52:37.576656+00
308,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Zacapa 23 Años 750 ml.,Ron Zacapa 23 años.,270.00,,"[""Ron""]",bebidas,,true,false,128,2026-02-09 22:52:37.576656+00,2026-02-09 22:52:37.576656+00
13,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Camarón al Pastor,"Tortilla de maíz rellena de camarón, queso, con un poco de adobo, cocinado a la plancha y acompañado con salsa de pastor y piña curtida en limón (60 g.)",100.00,product-1770422162842-rta2msb-tacocamaronalpastor.jpg,"[""Tacos""]",Tacos,,true,false,0,2026-02-06 23:56:03.910498+00,2026-02-09 18:34:46.823495+00
14,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Dorado Marlin,"Relleno de marlín, acompañado con la proteína de su elección, curtido con limón, con salsa de chile serrano, adornado con pepino, cebolla morada y cilantro.",100.00,product-1770422355885-bad5p2j-tacodoradoaguachile.jpg,"[""Tacos""]",Tacos,,true,false,0,2026-02-06 23:59:16.842642+00,2026-02-09 18:34:53.979841+00
9,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Empanizadito Diabla,"Taco de camarón empanizado en tortilla de harina, queso, topping de salsa a la diabla y aderezo chipotle, adorno de col morada y aguacate. (60 g.)",95.00,product-1770405266668-31ofgq8-taco-empanizadito-diabla.jpg,"[""Tacos""]",Tacos,,true,false,0,2026-02-06 19:13:00.581831+00,2026-02-09 18:34:05.232355+00
10,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Empanizado Coco,"Taco de camarón empanizado al coco en tortilla de harina, queso, cebolla, topping de ensalada de col y zanahoria, bañado en salsa de mango con serrano.",95.00,product-1770405381565-nxl0j8a-tacoempanizadococo.jpg,"[""Tacos""]",Tacos,,true,false,0,2026-02-06 19:16:23.10845+00,2026-02-09 18:34:16.059634+00
8,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Gobernador,"Guisado de camarón especial de la casa, con pimientos y queso. (100 g.)",90.00,product-1770405089500-e4k5irh-tacogobernador.jpg,"[""Tacos""]",Tacos,,true,false,0,2026-02-06 19:11:30.950113+00,2026-02-09 18:33:52.422313+00
12,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Mamalón,"Taco de guiso mamalón (marlin, pulpo y camarón) en tortilla de harina, con costra de queso y topping de aderezo chipotle, adornado con aguacate, cebolla morada y cilantro.",125.00,product-1770422047366-upikc6y-tacomamalon.jpg,"[""Tacos""]",Tacos,,true,false,0,2026-02-06 23:54:08.777225+00,2026-02-09 18:34:35.578603+00
11,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Pulpo Kukaracha,Pulpo a la kukaracha en tortilla de harina con queso y aguacate. (60 g.),140.00,product-1770406985899-v6t6rfv-tacopulpokukaracha.jpg,"[""Tacos""]",Tacos,,true,false,0,2026-02-06 19:43:07.48033+00,2026-02-09 18:34:26.813956+00
165,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Temible,Tequila Don Julio. 300 ml.,150.00,,"[""Tequila""]",cocteleria,,true,false,2,2026-02-09 19:27:48.850023+00,2026-02-09 19:27:48.850023+00
164,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,70 Pasiones,Tequila Don Julio. 300 ml.,200.00,,"[""Tequila"",""Coctelería""]",cocteleria,,true,false,1,2026-02-09 19:27:48.850023+00,2026-02-09 19:33:39.247242+00
283,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,1800 Blanco – Botella 700 ml,Botella de tequila blanco 1800 (700 ml).,1200.00,,"[""Tequila Blanco""]",bebidas,,true,false,287,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
282,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,1800 Blanco – Copa 60 ml,"Tequila blanco 1800, copa de 60 ml.",120.00,,"[""Tequila Blanco""]",bebidas,,true,false,286,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
287,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,30-30 Blanco – Botella 700 ml,Botella de tequila blanco 30-30 (700 ml).,1100.00,,"[""Tequila Blanco""]",bebidas,,true,false,291,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
286,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,30-30 Blanco – Copa 60 ml,"Tequila blanco 30-30, copa de 60 ml.",110.00,,"[""Tequila Blanco""]",bebidas,,true,false,290,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
285,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Centinela Blanco – Botella 750 ml,Botella de tequila blanco Centinela (750 ml).,1100.00,,"[""Tequila Blanco""]",bebidas,,true,false,289,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
284,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Centinela Blanco – Copa 60 ml,"Tequila blanco Centinela, copa de 60 ml.",110.00,,"[""Tequila Blanco""]",bebidas,,true,false,288,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
271,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Don Julio Blanco – Botella 700 ml,Botella de tequila blanco Don Julio (700 ml).,1700.00,,"[""Tequila Blanco""]",bebidas,,true,false,275,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
270,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Don Julio Blanco – Copa 60 ml,"Tequila blanco Don Julio, copa de 60 ml.",170.00,,"[""Tequila Blanco""]",bebidas,,true,false,274,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
275,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Herradura Blanco – Botella 700 ml,Botella de tequila blanco Herradura (700 ml).,1650.00,,"[""Tequila Blanco""]",bebidas,,true,false,279,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
274,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Herradura Blanco – Copa 60 ml,"Tequila blanco Herradura, copa de 60 ml.",165.00,,"[""Tequila Blanco""]",bebidas,,true,false,278,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
277,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Herradura Plata – Botella 950 ml,Botella de tequila blanco Herradura Plata (950 ml).,1300.00,,"[""Tequila Blanco""]",bebidas,,true,false,281,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
276,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Herradura Plata – Copa 60 ml,"Tequila blanco Herradura Plata, copa de 60 ml.",130.00,,"[""Tequila Blanco""]",bebidas,,true,false,280,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
279,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Ocho Blanco – Botella 750 ml,Botella de tequila blanco Ocho (750 ml).,1600.00,,"[""Tequila Blanco""]",bebidas,,true,false,283,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
278,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Ocho Blanco – Copa 60 ml,"Tequila blanco Ocho, copa de 60 ml.",160.00,,"[""Tequila Blanco""]",bebidas,,true,false,282,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
289,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Pueblo Viejo Blanco – Botella 700 ml,Botella de tequila blanco Pueblo Viejo (700 ml).,1000.00,,"[""Tequila Blanco""]",bebidas,,true,false,293,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
288,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Pueblo Viejo Blanco – Copa 60 ml,"Tequila blanco Pueblo Viejo, copa de 60 ml.",100.00,,"[""Tequila Blanco""]",bebidas,,true,false,292,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
281,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,San Matías Gran Reserva Blanco – Botella 700 ml,Botella de tequila blanco San Matías Gran Reserva (700 ml).,1200.00,,"[""Tequila Blanco""]",bebidas,,true,false,285,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
280,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,San Matías Gran Reserva Blanco – Copa 60 ml,"Tequila blanco San Matías Gran Reserva, copa de 60 ml.",120.00,,"[""Tequila Blanco""]",bebidas,,true,false,284,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
273,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Siete Leguas Blanco – Botella 750 ml,Botella de tequila blanco Siete Leguas (750 ml).,1750.00,,"[""Tequila Blanco""]",bebidas,,true,false,277,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
272,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Siete Leguas Blanco – Copa 60 ml,"Tequila blanco Siete Leguas, copa de 60 ml.",175.00,,"[""Tequila Blanco""]",bebidas,,true,false,276,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
293,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tequileño Blanco – Botella 750 ml,Botella de tequila blanco Tequileño (750 ml).,1000.00,,"[""Tequila Blanco""]",bebidas,,true,false,297,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
292,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tequileño Blanco – Copa 60 ml,"Tequila blanco Tequileño, copa de 60 ml.",100.00,,"[""Tequila Blanco""]",bebidas,,true,false,296,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
291,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tequileño Platinum – Botella 750 ml,Botella de tequila blanco Tequileño Platinum (750 ml).,1300.00,,"[""Tequila Blanco""]",bebidas,,true,false,295,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
290,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tequileño Platinum – Copa 60 ml,"Tequila blanco Tequileño Platinum, copa de 60 ml.",130.00,,"[""Tequila Blanco""]",bebidas,,true,false,294,2026-02-09 22:46:36.256451+00,2026-02-09 22:46:36.256451+00
253,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Clase Azul – Botella 750 ml,Botella de tequila premium Clase Azul (750 ml).,8500.00,,"[""Tequila Premium""]",bebidas,,true,false,203,2026-02-09 22:42:04.046199+00,2026-02-09 22:42:04.046199+00
252,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Clase Azul – Copa 60 ml,"Tequila premium Clase Azul, copa de 60 ml.",850.00,,"[""Tequila Premium""]",bebidas,,true,true,202,2026-02-09 22:42:04.046199+00,2026-02-09 22:42:04.046199+00
251,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Don Julio 1942 – Botella 750 ml,Botella de tequila premium Don Julio 1942 (750 ml).,9000.00,,"[""Tequila Premium""]",bebidas,,true,false,201,2026-02-09 22:42:04.046199+00,2026-02-09 22:42:04.046199+00
250,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Don Julio 1942 – Copa 60 ml,"Tequila premium Don Julio 1942, copa de 60 ml.",900.00,,"[""Tequila Premium""]",bebidas,,true,true,200,2026-02-09 22:42:04.046199+00,2026-02-09 22:42:04.046199+00
255,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Maestro Dobel 50 – Botella 750 ml,Botella de tequila premium Maestro Dobel 50 (750 ml).,7000.00,,"[""Tequila Premium""]",bebidas,,true,false,205,2026-02-09 22:42:04.046199+00,2026-02-09 22:42:04.046199+00
254,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Maestro Dobel 50 – Copa 60 ml,"Tequila premium Maestro Dobel 50, copa de 60 ml.",700.00,,"[""Tequila Premium""]",bebidas,,true,false,204,2026-02-09 22:42:04.046199+00,2026-02-09 22:42:04.046199+00
267,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,1800 Reposado – Botella 700 ml,Botella de tequila reposado 1800 (700 ml).,1450.00,,"[""Tequila Reposado""]",bebidas,,true,false,271,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
266,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,1800 Reposado – Copa 60 ml,"Tequila reposado 1800, copa de 60 ml.",145.00,,"[""Tequila Reposado""]",bebidas,,true,false,270,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
257,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Don Julio Reposado – Botella 700 ml,Botella de tequila reposado Don Julio (700 ml).,1800.00,,"[""Tequila Reposado""]",bebidas,,true,false,261,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
256,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Don Julio Reposado – Copa 60 ml,"Tequila reposado Don Julio, copa de 60 ml.",180.00,,"[""Tequila Reposado""]",bebidas,,true,false,260,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
261,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Herradura Reposado – Botella 700 ml,Botella de tequila reposado Herradura (700 ml).,1900.00,,"[""Tequila Reposado""]",bebidas,,true,false,265,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
260,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Herradura Reposado – Copa 60 ml,"Tequila reposado Herradura, copa de 60 ml.",190.00,,"[""Tequila Reposado""]",bebidas,,true,false,264,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
263,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Ocho Reposado – Botella 750 ml,Botella de tequila reposado Ocho (750 ml).,1750.00,,"[""Tequila Reposado""]",bebidas,,true,false,267,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
262,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Ocho Reposado – Copa 60 ml,"Tequila reposado Ocho, copa de 60 ml.",175.00,,"[""Tequila Reposado""]",bebidas,,true,false,266,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
259,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Siete Leguas Reposado – Botella 750 ml,Botella de tequila reposado Siete Leguas (750 ml).,2050.00,,"[""Tequila Reposado""]",bebidas,,true,false,263,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
258,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Siete Leguas Reposado – Copa 60 ml,"Tequila reposado Siete Leguas, copa de 60 ml.",205.00,,"[""Tequila Reposado""]",bebidas,,true,false,262,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
265,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tapatío Reposado – Botella 1000 ml,Botella de tequila reposado Tapatío (1000 ml).,1700.00,,"[""Tequila Reposado""]",bebidas,,true,false,269,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
264,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tapatío Reposado – Copa 60 ml,"Tequila reposado Tapatío, copa de 60 ml.",170.00,,"[""Tequila Reposado""]",bebidas,,true,false,268,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
269,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tequila Tradicional Reposado – Botella 695 ml,Botella de tequila reposado Tradicional (695 ml).,1000.00,,"[""Tequila Reposado""]",bebidas,,true,false,273,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
268,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tequila Tradicional Reposado – Copa 60 ml,"Tequila reposado Tradicional, copa de 60 ml.",100.00,,"[""Tequila Reposado""]",bebidas,,true,false,272,2026-02-09 22:44:33.017294+00,2026-02-09 22:44:33.017294+00
6,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Camarón Cocido,"Bañado en limón, sal y pimienta, con jitomate, pepino y aguacate. (100 g.)",110.00,product-1770396682337-05136yz-camaroncocido2.jpg,"[""Tostadas""]",Tostadas,,true,false,0,2026-02-06 16:51:24.630159+00,2026-02-06 19:44:58.107441+00
4,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Durito de Mariscos,"Combinación de mariscos (camarón curtido, camarón cocido y pulpo) bañado con salsa de chiles secos, montado en durito de harina. (100 g.)",125.00,product-1770396330142-911seni-duritomariscos.jpg,"[""Tostadas""]",Tostadas,,true,false,0,2026-02-06 16:45:31.903529+00,2026-02-06 19:44:52.887567+00
